symbol	ensembl	entrez
CCL3L1	ENSG00000277796	414062
CCL3L1	ENSG00000277796	6349
OR12D3	ENSG00000204692	81797
	ENSG00000236587	NA
DDX39BP2	ENSG00000227389	NA
TIMM22	ENSG00000277649	29928
	ENSG00000228583	NA
OR2J2	ENSG00000196231	26707
HSPA1A	ENSG00000237724	3303
OR2B3	ENSG00000233687	442184
Metazoa_SRP	ENSG00000273728	NA
TBC1D3B	ENSG00000282750	414059
MICB	ENSG00000238289	4277
EGFL8	ENSG00000239974	80864
OR2P1P	ENSG00000225838	NA
NOP56P1	ENSG00000230574	NA
UBDP1	ENSG00000227228	NA
OR2H5P	ENSG00000226796	NA
HLA-F-AS1	ENSG00000206446	285830
	ENSG00000282747	NA
	ENSG00000282403	NA
CCL18	ENSG00000278006	6362
HSPA1L	ENSG00000236251	3305
	ENSG00000232272	NA
	ENSG00000237006	NA
MCCD1P1	ENSG00000224538	NA
	ENSG00000282319	NA
GPSM3	ENSG00000233490	63940
POLR1H	ENSG00000235443	30834
U6	ENSG00000274323	NA
CCL4L2	ENSG00000275313	388372
CCL4L2	ENSG00000275313	9560
TFPT	ENSG00000274073	29844
TCF19	ENSG00000224472	6941
	ENSG00000282165	NA
	ENSG00000277154	26121
RPS26P8	ENSG00000282238	NA
KANSL1	ENSG00000278458	284058
OR2I1P	ENSG00000229467	NA
OR2W1	ENSG00000234101	26692
MICC	ENSG00000233466	NA
HCG21	ENSG00000228448	NA
LSM2	ENSG00000236826	57819
RPL7P4	ENSG00000229575	NA
OR14J1	ENSG00000112459	442191
RPSAP2	ENSG00000248563	NA
PPP1R2P1	ENSG00000223939	NA
PSORS1C3	ENSG00000230983	NA
	ENSG00000231067	NA
OR10C1	ENSG00000235441	442194
LINC01623	ENSG00000234966	NA
HLA-N	ENSG00000234799	NA
OR2T4	ENSG00000274870	127074
BTNL2	ENSG00000225845	56244
OR2T2	ENSG00000276821	401992
HLA-DQB2	ENSG00000226165	3120
OR2T1	ENSG00000275244	26696
	ENSG00000282389	NA
	ENSG00000282768	NA
OR2T6	ENSG00000278689	254879
	ENSG00000282512	NA
NLRP2	ENSG00000275082	55655
OR2T7	ENSG00000281395	81458
TBC1D3B	ENSG00000278632	101060321
TBC1D3B	ENSG00000278632	414059
OR2T3	ENSG00000278377	343173
OR2T5	ENSG00000273827	401993
TSBP1-AS1	ENSG00000230602	414764
ZBED9	ENSG00000248496	114821
	ENSG00000233649	NA
MSH5-SAPCD1	ENSG00000255419	NA
SAPCD1	ENSG00000234951	401251
OR12D2	ENSG00000235966	26529
RDH13	ENSG00000278149	112724
OR5V1	ENSG00000233046	81696
KRT18P1	ENSG00000233505	NA
LINC01623	ENSG00000227966	NA
PPP1R11	ENSG00000237403	6992
TRIM31	ENSG00000224542	11074
PRRT1	ENSG00000229071	100507547
PRRT1	ENSG00000229071	80863
GP6	ENSG00000276211	51206
	ENSG00000226736	NA
TRIM27	ENSG00000229006	5987
LRRC37A2	ENSG00000277221	474170
EHMT2	ENSG00000232045	10919
LY6G6E	ENSG00000224708	NA
	ENSG00000227596	401247
LY6G6F-LY6G6D	ENSG00000259101	110599563
	ENSG00000275822	9437
HCG4	ENSG00000225346	NA
OR2I1P	ENSG00000232049	NA
HCG21	ENSG00000223454	NA
MAS1LP1	ENSG00000227668	NA
OR12D2	ENSG00000204690	26529
MRPS18B	ENSG00000227420	28973
TCF19	ENSG00000224941	6941
HLA-W	ENSG00000236746	NA
TNXA	ENSG00000224140	NA
B3GALT4	ENSG00000235155	8705
MTCO3P1	ENSG00000228025	NA
CCL3	ENSG00000278567	6348
	ENSG00000236903	NA
HLA-DRB4	ENSG00000231021	3126
HLA-DQB3	ENSG00000231596	NA
IGHA2	ENSG00000276173	NA
SNHG32	ENSG00000229300	50854
IGHD4-17	ENSG00000282274	NA
LILRP1	ENSG00000274881	NA
DDX6P1	ENSG00000225927	NA
IGHEP1	ENSG00000281947	NA
IGHG3	ENSG00000282184	NA
	ENSG00000282229	NA
CNOT3	ENSG00000277600	4849
IGHJ5	ENSG00000282615	NA
MOG	ENSG00000230885	4340
	ENSG00000282279	NA
NDUFA3	ENSG00000274359	4696
DUX4L9	ENSG00000276616	NA
CCL3L1	ENSG00000277768	414062
CCL3L1	ENSG00000277768	6349
MAP3K14	ENSG00000282637	9020
ATP6V1G1P1	ENSG00000282819	NA
	ENSG00000280590	NA
TUBB7P	ENSG00000173876	NA
IGHD1-26	ENSG00000282323	NA
Metazoa_SRP	ENSG00000275587	NA
5S_rRNA	ENSG00000275780	NA
IGHD7-27	ENSG00000282455	NA
Y_RNA	ENSG00000276222	NA
Metazoa_SRP	ENSG00000275602	NA
	ENSG00000280930	NA
	ENSG00000282135	NA
Metazoa_SRP	ENSG00000274171	NA
NLRP7	ENSG00000277786	199713
RPL13P	ENSG00000226714	NA
FRG2	ENSG00000274972	448831
POLR1H	ENSG00000236808	30834
	ENSG00000233950	101929006
CUTA	ENSG00000226492	51596
IGHV3-11	ENSG00000282322	NA
IGHD3-3	ENSG00000282754	NA
RPP21	ENSG00000241863	202658
RPP21	ENSG00000241863	79897
IGHD3-22	ENSG00000282396	NA
IGHD6-19	ENSG00000282487	NA
CCL4	ENSG00000277943	6351
	ENSG00000282678	NA
IGHJ1	ENSG00000282409	NA
IGHJ2	ENSG00000282342	NA
IGHV3-20	ENSG00000282476	NA
FRG1-DT	ENSG00000281543	728339
IGHE	ENSG00000276192	NA
RN7SL301P	ENSG00000274169	NA
IGHV1-24	ENSG00000282284	NA
	ENSG00000281409	NA
	ENSG00000280732	NA
	ENSG00000282644	NA
IGHJ3P	ENSG00000282541	NA
FRG1	ENSG00000275145	2483
FAM30A	ENSG00000277059	9834
ELK2BP	ENSG00000282219	NA
IGHA1	ENSG00000282633	NA
	ENSG00000282404	NA
IGHD1-14	ENSG00000282736	NA
IGHV1-3	ENSG00000282213	NA
IGHVIII-38-1	ENSG00000282576	NA
IGHV7-34-1	ENSG00000282123	NA
IGHV4-34	ENSG00000276491	NA
	ENSG00000281959	NA
IGHGP	ENSG00000282094	NA
	ENSG00000262752	NA
LINC01596	ENSG00000281015	105377617
PSORS1C2	ENSG00000224544	170680
	ENSG00000262476	NA
	ENSG00000282702	NA
IGHM	ENSG00000282657	NA
RNU1-51P	ENSG00000277908	NA
	ENSG00000261847	NA
5S_rRNA	ENSG00000275999	NA
LINC00308	ENSG00000262510	54143
5S_rRNA	ENSG00000277584	NA
HCP5	ENSG00000237105	10866
IGHV4-39	ENSG00000282579	NA
RNU4-45P	ENSG00000262704	NA
IGHG1	ENSG00000277633	NA
MDC1-AS1	ENSG00000229681	106478956
TRIM39	ENSG00000224994	56658
RPL15P4	ENSG00000236547	NA
IGHV3-33	ENSG00000282642	NA
MSH5	ENSG00000230293	4439
LY6G6E	ENSG00000235769	NA
IGHD6-25	ENSG00000282724	NA
IGHD2-8	ENSG00000282132	NA
LINC01238	ENSG00000280733	102723927
IGHVIII-47-1	ENSG00000282708	NA
IGHV3-21	ENSG00000282281	NA
HLA-P	ENSG00000259930	NA
	ENSG00000280691	NA
IGHV1-17	ENSG00000282561	NA
	ENSG00000280591	NA
IGHD6-6	ENSG00000282010	NA
LINC01880	ENSG00000280980	105373979
IGHD	ENSG00000278801	NA
RPL13P	ENSG00000234904	NA
	ENSG00000281782	NA
VWA7	ENSG00000223757	80737
IGHV1-12	ENSG00000282366	NA
IGHD2-21	ENSG00000281984	NA
PTMAP1	ENSG00000224889	NA
IGHD5-12	ENSG00000282102	NA
KIR2DL3	ENSG00000274410	3804
SLC20A1P2	ENSG00000282659	NA
TRIM31	ENSG00000224168	11074
IGHJ6	ENSG00000282797	NA
MAPK15	ENSG00000274205	225689
LENG8-AS1	ENSG00000275470	104355426
IGHV1-45	ENSG00000282776	NA
IGHV3-50	ENSG00000282138	NA
LENG9	ENSG00000273574	94059
IGHV4-28	ENSG00000282726	NA
IGHV3-53	ENSG00000282593	NA
IGHD4-23	ENSG00000282640	NA
LILRA2	ENSG00000275290	11027
IGHG4	ENSG00000277016	NA
HLA-H	ENSG00000247700	NA
RPS17P1	ENSG00000223376	NA
NEK4P1	ENSG00000280681	NA
	ENSG00000280973	NA
IGHJ2P	ENSG00000282778	NA
OR2H1	ENSG00000206471	26716
IGHV1-68	ENSG00000282055	NA
IGHVIII-22-2	ENSG00000282687	NA
IGHVII-40-1	ENSG00000282292	NA
IGHV3-54	ENSG00000282383	NA
IGHJ3	ENSG00000282471	NA
IGHV3-16	ENSG00000282653	NA
IGHJ4	ENSG00000282065	NA
	ENSG00000281928	NA
IGHJ1P	ENSG00000282672	NA
IGHV7-56	ENSG00000282504	NA
IGHV3-13	ENSG00000282286	NA
HCG4P8	ENSG00000232122	NA
TMEM183AP1	ENSG00000224293	NA
IGHV1-18	ENSG00000282716	NA
HLA-U	ENSG00000236706	NA
IGHVIII-25-1	ENSG00000281926	NA
HCG27	ENSG00000231281	253018
IGHD3-9	ENSG00000281939	NA
IGHVIII-2-1	ENSG00000282108	NA
IGHVII-74-1	ENSG00000282186	NA
DDR1	ENSG00000223680	780
	ENSG00000282150	NA
	ENSG00000254899	NA
IGHVII-15-1	ENSG00000282631	NA
FAM83H	ENSG00000273889	286077
IGHVII-44-2	ENSG00000281956	NA
IGHV3-19	ENSG00000281996	NA
ADAM6	ENSG00000282626	8755
COL11A2P1	ENSG00000226513	NA
IGHD1-20	ENSG00000282592	NA
DDAH2	ENSG00000226634	23564
IGHVIII-11-1	ENSG00000281964	NA
TRIM10	ENSG00000229346	10107
IGHVIII-5-1	ENSG00000282066	NA
	ENSG00000282189	NA
IGHVIII-13-1	ENSG00000282569	NA
LINC02878	ENSG00000277126	NA
IGHV1-2	ENSG00000282550	NA
	ENSG00000282401	NA
IGHVIII-67-3	ENSG00000282161	NA
IGHV3-30-2	ENSG00000282356	NA
HOMER2P2	ENSG00000282601	NA
GFUS	ENSG00000278243	7264
IGHD5-24	ENSG00000282674	NA
IGHD2-15	ENSG00000282818	NA
IGHV3-64	ENSG00000274236	NA
IGHV3-65	ENSG00000282821	NA
IGHV3-35	ENSG00000282104	NA
IGHVII-22-1	ENSG00000282127	NA
ELK2AP	ENSG00000282360	NA
NOP56P1	ENSG00000273323	NA
LINC02569	ENSG00000236934	NA
IGHV3-15	ENSG00000282290	NA
OR2J4P	ENSG00000218297	NA
	ENSG00000272907	NA
IGHV5-51	ENSG00000277574	NA
	ENSG00000280658	NA
HCG18	ENSG00000234893	414777
	ENSG00000281847	NA
	ENSG00000282533	NA
IGHVII-46-1	ENSG00000282196	NA
THEMIS	ENSG00000275122	387357
IGHV3-42	ENSG00000282180	NA
IGHV3-6	ENSG00000281944	NA
LINC02569	ENSG00000235801	NA
IGHV3-7	ENSG00000282211	NA
	ENSG00000237890	401247
IGHV2-26	ENSG00000282344	NA
SAPCD1	ENSG00000237918	401251
	ENSG00000281396	NA
HLA-G	ENSG00000235680	3135
IGHV4-55	ENSG00000282616	NA
CYB5AP3	ENSG00000281141	NA
IGHD5-5	ENSG00000282769	NA
IGHD4-4	ENSG00000282227	NA
IGHD3-10	ENSG00000282373	NA
IGHVII-67-1	ENSG00000282652	NA
LINC01556	ENSG00000233566	NA
SERPINA1	ENSG00000277377	5265
IGHV7-27	ENSG00000282267	NA
OR2J4P	ENSG00000229069	NA
IGHV3-41	ENSG00000282783	NA
OR2U1P	ENSG00000230752	NA
IGHVII-62-1	ENSG00000282099	NA
IGHVIII-5-2	ENSG00000282139	NA
HLA-DQB3	ENSG00000234968	NA
	ENSG00000277080	NA
IGHV4-59	ENSG00000282691	NA
OR2J2	ENSG00000226000	26707
RPL3P2	ENSG00000227672	NA
TTYH1	ENSG00000275650	57348
IGHV3-33-2	ENSG00000282526	NA
IGHV2-70	ENSG00000282453	NA
DHX16	ENSG00000226171	8449
IGHVIII-76-1	ENSG00000282473	NA
IGHV3-43	ENSG00000282151	NA
IGHV3-66	ENSG00000282045	NA
DDR1-DT	ENSG00000223405	NA
LINC01623	ENSG00000272629	NA
IGHD3-16	ENSG00000282232	NA
IGHVII-53-1	ENSG00000281923	NA
IGHV3-22	ENSG00000282609	NA
NEU1	ENSG00000184494	4758
IGHV3-72	ENSG00000278042	NA
	ENSG00000282761	NA
HLA-DPA3	ENSG00000231895	NA
IGHV3-48	ENSG00000282627	NA
HNRNPA1P2	ENSG00000234216	NA
IGHV7-40	ENSG00000282194	NA
IGHV3-69-1	ENSG00000282421	NA
SLC44A4	ENSG00000235336	80736
IGHV1-69D	ENSG00000282399	NA
IGHV3-29	ENSG00000281983	NA
IGHV3-36	ENSG00000281986	NA
IGHV1-58	ENSG00000282337	NA
IGHV2-5	ENSG00000277318	NA
IGHV3-47	ENSG00000282398	NA
IGHVIII-44	ENSG00000282802	NA
IGHV8-51-1	ENSG00000282294	NA
IGHV3-57	ENSG00000282794	NA
IGHV3-63	ENSG00000282560	NA
IGHVIII-26-1	ENSG00000282239	NA
HCG27	ENSG00000232758	253018
	ENSG00000282613	NA
	ENSG00000282822	NA
	ENSG00000282474	NA
MTCO3P1	ENSG00000228845	NA
	ENSG00000282039	NA
IGHVII-30-1	ENSG00000282136	NA
	ENSG00000275478	NA
	ENSG00000229573	NA
IGHD1-1	ENSG00000282714	NA
CCL23	ENSG00000276114	6368
HLA-DQB3	ENSG00000224793	NA
MICG	ENSG00000233592	NA
IGHV6-1	ENSG00000282745	NA
DHX16	ENSG00000233049	8449
TAP1	ENSG00000232367	6890
	ENSG00000233182	NA
PUF60	ENSG00000274081	22827
RPL7AP7	ENSG00000233982	NA
IGHV3-60	ENSG00000282586	NA
OR2J3	ENSG00000230855	442186
IGHV3-38	ENSG00000282425	NA
DDX39B-AS1	ENSG00000234082	106478957
RING1	ENSG00000228520	6015
IGHV3-73	ENSG00000273539	NA
HLA-DQB1-AS1	ENSG00000232351	106480429
IGHV4-61	ENSG00000282451	NA
RPL3P2	ENSG00000227656	NA
IGHD5-18	ENSG00000282346	NA
HLA-A	ENSG00000227715	3105
IGHVII-51-2	ENSG00000282312	NA
IGHD6-13	ENSG00000282042	NA
IGHV3-74	ENSG00000282305	NA
TRIM10	ENSG00000137394	10107
IGHV3-25	ENSG00000282710	NA
CCL3-AS1	ENSG00000282721	NA
IGHVII-65-1	ENSG00000282018	NA
IGHV3-75	ENSG00000276060	NA
IGHV2-70D	ENSG00000282482	NA
	ENSG00000282205	NA
	ENSG00000278082	NA
TUBB	ENSG00000235067	203068
IGHD1-7	ENSG00000282495	NA
IGHVII-33-1	ENSG00000282552	NA
IGHV3-37	ENSG00000281973	NA
IGHVII-26-2	ENSG00000282452	NA
IGHV3-62	ENSG00000282414	NA
	ENSG00000282595	NA
ATP5MC1P1	ENSG00000282751	NA
TBC1D3G	ENSG00000275760	101060321
IGHV1-67	ENSG00000282439	NA
IGHVII-1-1	ENSG00000282197	NA
IGHD2-2	ENSG00000282578	NA
HOMER2P1	ENSG00000281971	NA
IGHVIV-44-1	ENSG00000282553	NA
IGHD4-11	ENSG00000281940	NA
PRIMA1	ENSG00000274089	145270
IGHV1-69-2	ENSG00000275148	NA
	ENSG00000242044	NA
IGHV3-30	ENSG00000282777	NA
IGHVIII-67-4	ENSG00000282808	NA
HLA-DMB	ENSG00000242386	3109
IGHV4-4	ENSG00000282223	NA
OSCAR	ENSG00000275736	126014
HCG4	ENSG00000236225	NA
IGHG2	ENSG00000274497	NA
	ENSG00000232253	NA
HLA-T	ENSG00000229552	NA
OR2J1	ENSG00000206523	442185
RPL13P	ENSG00000273122	NA
OR2I1P	ENSG00000231973	NA
TSBP1-AS1	ENSG00000228738	414764
AGER	ENSG00000231268	177
IGHV3-71	ENSG00000282679	NA
ZNF90P2	ENSG00000229714	NA
IGHV1-69	ENSG00000282350	NA
IFI27	ENSG00000275214	3429
EGFL8	ENSG00000242038	80864
IGHV3-52	ENSG00000282188	NA
LY6G6C	ENSG00000228859	80740
IGHV3-49	ENSG00000275316	NA
COPDA1	ENSG00000282430	NA
HLA-B	ENSG00000206450	3106
IGHV3-76	ENSG00000281966	NA
IGHVII-49-1	ENSG00000282465	NA
IGHV1-46	ENSG00000282131	NA
SLC20A1P1	ENSG00000282117	NA
	ENSG00000233240	NA
IGHVII-60-1	ENSG00000282082	NA
IGHV5-78	ENSG00000276708	NA
IGHV3-23	ENSG00000281962	NA
	ENSG00000235561	NA
DDX6P1	ENSG00000232435	NA
IGHVIII-67-2	ENSG00000282016	NA
LY6G5B	ENSG00000240433	58496
IGHV1-14	ENSG00000282796	NA
RPP21	ENSG00000243009	202658
RPP21	ENSG00000243009	79897
RNF39	ENSG00000230332	80352
5S_rRNA	ENSG00000273928	NA
BRD2	ENSG00000235307	6046
SUCLA2P1	ENSG00000227754	NA
HLA-DRB1	ENSG00000229074	3123
KRT18P1	ENSG00000226462	NA
PPIAP9	ENSG00000229706	NA
	ENSG00000282454	NA
HLA-DPA1	ENSG00000228163	3113
CCL16	ENSG00000275095	6360
PFDN6	ENSG00000235692	10471
DDX52	ENSG00000277594	11056
	ENSG00000233935	NA
MICB	ENSG00000234218	4277
PPP4R4	ENSG00000278326	57718
	ENSG00000231197	NA
ZNRD1ASP	ENSG00000225618	80862
	ENSG00000275951	NA
HLA-DMA	ENSG00000239463	3108
BAG6	ENSG00000228760	7917
LENG8	ENSG00000276681	114823
	ENSG00000224006	NA
ZNF90P2	ENSG00000235184	NA
GNL1	ENSG00000235986	2794
TMPOP1	ENSG00000236369	NA
	ENSG00000231710	NA
	ENSG00000226517	NA
MDC1	ENSG00000225589	9656
VARS1	ENSG00000224264	7407
MOAP1	ENSG00000278268	64112
TMEM251	ENSG00000275947	26175
SERPINA6	ENSG00000277405	866
KIR2DL4	ENSG00000274232	3805
	ENSG00000282632	NA
TBC1D3K	ENSG00000275153	102723859
TBC1D3K	ENSG00000275153	101060351
FAM181A-AS1	ENSG00000281032	283592
HCG4P8	ENSG00000234681	NA
	ENSG00000224253	NA
MDC1	ENSG00000224587	9656
TRIM15	ENSG00000235960	89870
BTBD7	ENSG00000277222	55727
ZDHHC20P1	ENSG00000229898	NA
IER3	ENSG00000235030	8870
HLA-H	ENSG00000237218	NA
LINC01015	ENSG00000229383	100507362
NAPRT	ENSG00000278488	93100
KIR2DL1	ENSG00000278503	3802
	ENSG00000233119	NA
RPL12P1	ENSG00000232733	NA
	ENSG00000240042	NA
RPL23AP1	ENSG00000240845	NA
TMPOP1	ENSG00000230422	NA
RPS18	ENSG00000227794	6222
GTF2H4	ENSG00000226384	2968
LILRA3	ENSG00000275841	11026
HMGB1P24	ENSG00000282695	NA
LHX1-DT	ENSG00000281998	102723471
CYP21A1P	ENSG00000239882	NA
OR14J1	ENSG00000234195	442191
LYZL6	ENSG00000277042	57151
EHMT2	ENSG00000238134	10919
LINC02829	ENSG00000232652	105375009
AIF1	ENSG00000235588	199
HLA-Z	ENSG00000228785	NA
HLA-K	ENSG00000232331	NA
OR11A1	ENSG00000230780	26531
NCR1	ENSG00000275156	9437
IFI27L1	ENSG00000276880	122509
PPT2	ENSG00000206256	9374
MRPL45	ENSG00000277936	84311
CCDC166	ENSG00000278749	100130274
TBC1D3L	ENSG00000276349	101060376
TBC1D3L	ENSG00000276349	729873
ZNF707	ENSG00000274352	101928160
ZNF707	ENSG00000274352	286075
OR5V1	ENSG00000227137	81696
NOP56P1	ENSG00000248655	NA
UNC79	ENSG00000276416	57578
HLA-DOA	ENSG00000232957	3111
	ENSG00000275440	NA
CDC42EP5	ENSG00000278444	148170
	ENSG00000282124	NA
	ENSG00000278826	NA
KRT18P1	ENSG00000228990	NA
OR2W1	ENSG00000227639	26692
LILRA1	ENSG00000275525	11024
HLA-Z	ENSG00000228498	NA
DHFRP2	ENSG00000233161	NA
ZNF311	ENSG00000233831	282890
RPL15P4	ENSG00000229535	NA
ACACA	ENSG00000275176	31
PSORS1C2	ENSG00000232127	170680
NOP56P1	ENSG00000230511	NA
VARS1	ENSG00000096171	7407
PSORS1C3	ENSG00000224056	NA
HLA-DRB7	ENSG00000227099	NA
HLA-P	ENSG00000260221	NA
HLA-L	ENSG00000242227	3139
DDX39BP1	ENSG00000229364	NA
HLA-DRB1	ENSG00000228080	3123
OR2G1P	ENSG00000230874	NA
HLA-DRA	ENSG00000234794	3122
LILRB5	ENSG00000278437	10990
GNL1	ENSG00000226882	2794
LTB	ENSG00000204487	4050
MCCD1P1	ENSG00000231998	NA
HLA-T	ENSG00000227027	NA
	ENSG00000278402	NA
BAG6	ENSG00000229524	7917
TARM1	ENSG00000276355	441864
	ENSG00000235273	101929006
	ENSG00000235460	NA
OR5V1	ENSG00000230742	81696
	ENSG00000234461	NA
OR12D2	ENSG00000227446	26529
	ENSG00000232469	101929006
HLA-H	ENSG00000227669	NA
LILRB1	ENSG00000277134	10859
PPIAP9	ENSG00000231118	NA
MCCD1P1	ENSG00000230357	NA
LINC01623	ENSG00000225604	NA
TRIM31-AS1	ENSG00000232510	104533120
RPS18	ENSG00000223367	6222
LY6G6E	ENSG00000226187	NA
	ENSG00000282685	642574
TIGD5	ENSG00000278016	84948
TRIM31-AS1	ENSG00000225732	104533120
	ENSG00000282617	NA
ZNF623	ENSG00000276340	9831
CFB	ENSG00000242335	629
	ENSG00000282519	NA
MROH6	ENSG00000277781	642475
LINC02287	ENSG00000281811	101929002
CCDC197	ENSG00000280668	256369
HLA-P	ENSG00000260538	NA
	ENSG00000280562	NA
PPP1R2P1	ENSG00000234642	NA
SERPINA10	ENSG00000278767	51156
TRIM39	ENSG00000232839	56658
NOTCH4	ENSG00000238196	4855
OR12D1	ENSG00000249571	26530
WASF5P	ENSG00000231309	NA
SCRIB	ENSG00000274287	23513
C6orf47-AS1	ENSG00000225390	NA
TAP2	ENSG00000225967	6891
DDAH2	ENSG00000225635	23564
UBR7	ENSG00000278787	55148
TCF19	ENSG00000206455	6941
LINC02570	ENSG00000225888	105375014
LSM2	ENSG00000172850	57819
HLA-DPA3	ENSG00000223447	NA
	ENSG00000235877	NA
HCG15	ENSG00000237898	NA
PAIP1P1	ENSG00000224954	NA
LINC01149	ENSG00000231836	101929111
NFKBIL1	ENSG00000236346	4795
	ENSG00000234331	102725019
HLA-F	ENSG00000237508	3134
HLA-P	ENSG00000261814	NA
LINC02833	ENSG00000280805	NA
HCG4	ENSG00000235317	NA
HSPA1A	ENSG00000234475	3303
SERPINA2	ENSG00000274821	390502
TRIM31-AS1	ENSG00000229223	104533120
TNXB	ENSG00000231608	7148
ITPK1-AS1	ENSG00000280802	319085
ASB2	ENSG00000278693	51676
HLA-DPA1	ENSG00000235844	3113
C2	ENSG00000206372	717
HLA-F	ENSG00000234487	3134
DDX6P1	ENSG00000227843	NA
ABCF1	ENSG00000225989	23
COL11A2P1	ENSG00000227577	NA
SUMO2P1	ENSG00000236971	NA
OR2I1P	ENSG00000226896	NA
HLA-A	ENSG00000229215	3105
OR2H2	ENSG00000227044	7932
C6orf15	ENSG00000231624	29113
ITPK1	ENSG00000274958	3705
	ENSG00000228202	NA
AGER	ENSG00000229058	177
FKBPL	ENSG00000223666	63943
GNL1	ENSG00000228581	2794
GPR53P	ENSG00000225274	NA
RPL3P2	ENSG00000229430	NA
HLA-L	ENSG00000241166	3139
DDAH2	ENSG00000227317	23564
LILRA5	ENSG00000274113	353514
	ENSG00000228713	NA
TRIM40	ENSG00000236399	135644
RN7SKP175	ENSG00000277845	NA
LY6G5C	ENSG00000237495	80741
	ENSG00000274041	NA
	ENSG00000275893	NA
	ENSG00000275797	NA
	ENSG00000274345	NA
	ENSG00000274517	NA
TMC4	ENSG00000273722	147798
HLA-DPB2	ENSG00000223372	3116
LY6G6F	ENSG00000240957	259215
ZNF70P1	ENSG00000237723	NA
AGER	ENSG00000230514	177
HLA-J	ENSG00000243336	NA
HSPA1B	ENSG00000231555	3304
OR2J1	ENSG00000235632	442185
OR2P1P	ENSG00000229100	NA
WASF5P	ENSG00000225403	NA
PRRT1	ENSG00000225141	100507547
PRRT1	ENSG00000225141	80863
HLA-K	ENSG00000229959	NA
HCG14	ENSG00000227559	414760
OR12D1	ENSG00000251547	26530
MPIG6B	ENSG00000231003	80739
HLA-Z	ENSG00000233053	NA
OTUB2	ENSG00000277276	78990
C6orf15	ENSG00000206461	29113
APOM	ENSG00000206409	55937
	ENSG00000281292	NA
FAM181A	ENSG00000273533	90050
RPL13P	ENSG00000224158	NA
CSNK2B	ENSG00000230700	1460
LENG1	ENSG00000276959	79165
NPIPA5	ENSG00000282705	100288332
COX8C	ENSG00000277018	341947
NOMO1	ENSG00000274779	23420
LILRP2	ENSG00000273864	79166
	ENSG00000281498	NA
IFI27L2	ENSG00000276879	83982
OR2H5P	ENSG00000235630	NA
KIR2DS4	ENSG00000273931	3809
HCG27	ENSG00000220890	253018
LILRA4	ENSG00000277092	23547
	ENSG00000229199	NA
	ENSG00000230419	NA
HLA-P	ENSG00000260638	NA
HSPA1L	ENSG00000206383	3305
CHGA	ENSG00000276781	1113
HLA-DQB3	ENSG00000224197	NA
	ENSG00000274785	NA
TRIM27	ENSG00000215641	5987
KIR3DL2	ENSG00000277181	3812
OR2U2P	ENSG00000226932	NA
MICD	ENSG00000235380	NA
HLA-A	ENSG00000223980	3105
OR12D3	ENSG00000251394	81797
TNF	ENSG00000204490	7124
HLA-DRB2	ENSG00000227442	NA
PPP1R11	ENSG00000234058	6992
DDX24	ENSG00000273761	57062
NCR3	ENSG00000206430	259197
	ENSG00000276466	NA
U6	ENSG00000275299	NA
U6	ENSG00000273938	NA
SLC39A7	ENSG00000229802	7922
PPP1R2P1	ENSG00000236093	NA
HLA-P	ENSG00000260055	NA
OR2B3	ENSG00000233180	442184
UBD	ENSG00000228913	10537
PSMB8-AS1	ENSG00000235540	100507463
RPL7AP7	ENSG00000237554	NA
TRIM39	ENSG00000206495	56658
PSMB8-AS1	ENSG00000233089	100507463
HCG15	ENSG00000227380	NA
CLIC1	ENSG00000230685	1192
	ENSG00000237577	102725019
MICB	ENSG00000224378	4277
TRIM26	ENSG00000228881	7726
	ENSG00000278673	NA
U6	ENSG00000277890	NA
	ENSG00000275249	NA
	ENSG00000274792	102723532
	ENSG00000282287	NA
	ENSG00000276872	NA
	ENSG00000276760	102723502
RRN3	ENSG00000278494	54700
PRR3	ENSG00000223887	80742
	ENSG00000281432	NA
GON7	ENSG00000275619	84520
Y_RNA	ENSG00000277032	NA
RNU6-1258P	ENSG00000276881	NA
	ENSG00000274710	NA
U6	ENSG00000277927	NA
C6orf47-AS1	ENSG00000227665	NA
HLA-DMA	ENSG00000241394	3108
TNXB	ENSG00000229353	7148
RPL32P1	ENSG00000233972	NA
HLA-DQA1	ENSG00000225890	3117
RPL7P4	ENSG00000236100	NA
OR12D3	ENSG00000229181	81797
HCG22	ENSG00000238234	285834
SNHG32	ENSG00000234728	50854
SAR1AP1	ENSG00000226657	NA
RPL7P4	ENSG00000235342	NA
GPR53P	ENSG00000237698	NA
ABCF1	ENSG00000236149	23
DDX39BP1	ENSG00000228891	NA
TRIM26	ENSG00000226060	7726
PRR3	ENSG00000223766	80742
SLC16A1	ENSG00000281917	6566
EHMT2	ENSG00000224143	10919
MUC21	ENSG00000223590	394263
MCCD1P1	ENSG00000226940	NA
PARN	ENSG00000274829	5073
	ENSG00000235498	NA
UBD	ENSG00000224654	10537
RPL13AP	ENSG00000224146	NA
	ENSG00000285089	NA
HCG25	ENSG00000231037	414765
GPANK1	ENSG00000223932	7918
LINC02783	ENSG00000281226	400743
RNF39	ENSG00000206500	80352
	ENSG00000283081	NA
PADI1	ENSG00000281459	29943
	ENSG00000285213	NA
AKR7A2P1	ENSG00000280751	NA
	ENSG00000284271	NA
LRIG2-DT	ENSG00000281557	100996251
HLA-E	ENSG00000206493	3133
HLA-DOA	ENSG00000235744	3111
